Word,Match Type,Language,Type,Severity,Substring Match,Language,Type,Severity,Substring Match,...
���goldnuts1,not_exact,,,,nut,en,Vulgarity,mild,nuts,en,Sexual,mild
miguel alexander,not_exact,,,,ale,en,Alcohol-Drug,mild
Blackcop631,not_exact,,,,ck,en,Disney,mild
maritogarciabarzola,not_exact,,,,bar,en,Bullying,mild
SkyDeadloxMUdoesMinecraft,not_exact,,,,dead,en,Disney;Harm-Abuse;Threats,mild
Max8Riddick,not_exact,,,,ck,en,Disney,mild
FeerBiersack25,not_exact,,,,ck,en,Disney,mild
ifyouAreAlone,not_exact,,,,alone,en,Grooming,mild
infiniteniqqa,not_exact,,,,niq,en,Bigotry-Racism;Microsoft;Vulgarity,high,niqqa,en,Bigotry-Racism;Microsoft;Vulgarity,high
DanaelRacine,not_exact,,,,ana,en,Sexual,mild
Alex canto,not_exact,,,,ale,en,Alcohol-Drug,mild
peterisaac0607,not_exact,,,,peter,en,Microsoft,mild
KillaJoe187,not_exact,,,,kil,en,Bullying,mild,kill,en,Bullying,mild
alejo2002donoso,not_exact,,,,ale,en,Alcohol-Drug,mild
nicknelson07,not_exact,,,,ck,en,Disney,mild
DilanSuisse,not_exact,,,,sse,en,Disney;Sexual,mild
Barry Hung,not_exact,,,,bar,en,Bullying,mild
Juan Barrios,not_exact,,,,bar,en,Bullying,mild
brunoalejandro,not_exact,,,,ale,en,Alcohol-Drug,mild
EtanTineo,not_exact,,,,anti,en,Disney,mild
Gustavo Cassemiro,not_exact,,,,sse,en,Disney;Sexual,mild
ronaldo07@hotmail.com,not_exact,,,,hot,en,Sexual,mild
wreck it ralph,not_exact,,,,ck,en,Disney,mild
NIPPONALEXANDER,not_exact,,,,nip,en,Alcohol-Drug;Disney,mild,ale,en,Alcohol-Drug,mild
SaoudAlKuwari,not_exact,,,,alk,en,Alcohol-Drug,mild
I am awesome in all way's,not_exact,,,,ay,en,Disney,mild
Peter griffin,not_exact,,,,peter,en,Microsoft,mild
dead poop,not_exact,,,,poo,en,Vulgarity,mild,dead,en,Disney;Harm-Abuse;Threats,mild
ManoelRodrigues,not_exact,,,,rod,en,Sexual,mild
annaleva,not_exact,,,,ale,en,Alcohol-Drug,mild
ALESSANDRODILEVA,not_exact,,,,rod,en,Sexual,mild,ale,en,Alcohol-Drug,mild
jaymarsh1342,not_exact,,,,ay,en,Disney,mild
LiamGray,not_exact,,,,gray,en,Disney,mild,ay,en,Disney,mild
black ops zomie man,not_exact,,,,ck,en,Disney,mild
staceymccray4127,not_exact,,,,ay,en,Disney,mild
colton taylor,not_exact,,,,ay,en,Disney,mild
faaack,not_exact,,,,ck,en,Disney,mild
deathshadow2013,not_exact,,,,death,en,Harm-Abuse,mild
anynhajackson,not_exact,,,,ck,en,Disney,mild
BigSexxxy,not_exact,,,,xxx,en,Vulgarity,mild
kill 13,not_exact,,,,kil,en,Bullying,mild,kill,en,Bullying,mild
blackjck64u,not_exact,,,,ck,en,Disney,mild
keonkimsaddam123adaro,not_exact,,,,saddam,en,Disney,mild
BalEkMoCKBA,not_exact,,,,ck,en,Disney,mild,ale,en,Alcohol-Drug,mild
AdamAlex,not_exact,,,,ale,en,Alcohol-Drug,mild
BraydenGott,not_exact,,,,ay,en,Disney,mild
cooperjamesmckenna,not_exact,,,,ck,en,Disney,mild
raymim,not_exact,,,,ay,en,Disney,mild
shaganator,not_exact,,,,hag,en,Bullying,mild,ana,en,Sexual,mild
keagan brock,not_exact,,,,ck,en,Disney,mild
devilmaycry_11,not_exact,,,,ay,en,Disney,mild
ANGELNEGRONI,not_exact,,,,neg,en,Disney,none,ln,en,Disney,none
Jack_Skellington5,not_exact,,,,kell,en,Bullying,mild,ck,en,Disney,mild
deathfire,not_exact,,,,death,en,Harm-Abuse,mild
santiago diaz,not_exact,,,,anti,en,Disney,mild
DIEGOVILLALVIR,not_exact,,,,die,en,Disney;Harm-Abuse;Threats,mild
GabrielRay05,not_exact,,,,ay,en,Disney,mild
c1GzcwfLNnKc,not_exact,,,,ln,en,Disney,none
qG7Cpi2k6CkE,not_exact,,,,ck,en,Disney,mild
black ops 123,not_exact,,,,ck,en,Disney,mild
zeldakiller56,not_exact,,,,kil,en,Bullying,mild,killer,en,Bullying,mild,kill,en,Bullying,mild
avlanmayschuck,not_exact,,,,ck,en,Disney,mild,ay,en,Disney,mild
Joy rodriguez,not_exact,,,,rod,en,Sexual,mild
niqitoignacio,not_exact,,,,niq,en,Bigotry-Racism;Microsoft;Vulgarity,high
fattyman278,not_exact,,,,fat,en,Bullying,mild,fatty,en,Bullying,mild
alex.sahyoun,not_exact,,,,ale,en,Alcohol-Drug,mild
freddie arbuckle,not_exact,,,,ck,en,Disney,mild,die,en,Disney;Harm-Abuse;Threats,mild
NataleeXxx,not_exact,,,,ale,en,Alcohol-Drug,mild,xxx,en,Vulgarity,mild
HaydenRoy7,not_exact,,,,ay,en,Disney,mild
gustavoquintana,not_exact,,,,ana,en,Sexual,mild
ronny santana,not_exact,,,,ana,en,Sexual,mild
chickenbum13,not_exact,,,,hick,en,Bigotry-Racism,mild,ck,en,Disney,mild
kimalejandro,not_exact,,,,ale,en,Alcohol-Drug,mild
NiyasiaMcnabb,not_exact,,,,siam,en,Disney;PII,mild
JeffMays,not_exact,,,,ay,en,Disney,mild
Michael McKeon,not_exact,,,,ck,en,Disney,mild
fhbarf,not_exact,,,,bar,en,Bullying,mild
cole black revolution,not_exact,,,,ck,en,Disney,mild
amiemacklen,not_exact,,,,ck,en,Disney,mild
Tiago fantini,not_exact,,,,anti,en,Disney,mild
jasminehathaway,not_exact,,,,ay,en,Disney,mild
gabrielmorales,not_exact,,,,ale,en,Alcohol-Drug,mild
Buttholecharmer,not_exact,,,,harm,en,Violence,mild
Deathspud,not_exact,,,,death,en,Harm-Abuse,mild,pud,en,Disney;Sexual,mild
valentiinabruna,not_exact,,,,ale,en,Alcohol-Drug,mild
alexiesims,not_exact,,,,ale,en,Alcohol-Drug,mild
benet_behluli@hotmail.com,not_exact,,,,hot,en,Sexual,mild
brewcityz,not_exact,,,,city,en,PII,mild
Ale,exact,en,Alcohol-Drug,mild
futuresniper22,not_exact,,,,nip,en,Alcohol-Drug;Disney,mild
anis.issa.16@facebook.tn,not_exact,,,,.is,en,Disney,none
andrehanauer,not_exact,,,,ana,en,Sexual,mild
Kyllian CARRIERE,not_exact,,,,kyll,en,Bullying,mild
ilovemickeytest,not_exact,,,,ck,en,Disney,mild
Djcatdaddy08@Yahoo.com,not_exact,,,,yahoo,en,Vulgarity,mild,hoo,en,Vulgarity,mild
Jay.freeman902,not_exact,,,,ay,en,Disney,mild
jakerubiletz123,not_exact,,,,rub,en,Sexual,mild
killpiggy 10,not_exact,,,,kil,en,Bullying,mild,pig,en,Vulgarity,mild,kill,en,Bullying,mild
trudystackhouse,not_exact,,,,house,en,PII,mild,ck,en,Disney,mild
eminem222@hotmail.com,not_exact,,,,hot,en,Sexual,mild
Serdar Mustafa Demirkaya,not_exact,,,,ay,en,Disney,mild
Bombshell,not_exact,,,,bombs,en,Disney;Weapons,mild,bomb,en,Harm-Abuse;Threats,mild,bom,en,Harm-Abuse;Threats,mild
jamesbarreto,not_exact,,,,bar,en,Bullying,mild
jessikayounce,not_exact,,,,ay,en,Disney,mild
larontaylon,not_exact,,,,ay,en,Disney,mild
Bigbuttpolice,not_exact,,,,lic,en,Sexual,mild
baah kissi,not_exact,,,,kiss,en,Grooming;Sexual,mild
hottie1cute,not_exact,,,,hottie,en,Grooming;Sexual,mild,hot,en,Sexual,mild
TadeuChagas,not_exact,,,,hag,en,Bullying,mild
andyevans709,not_exact,,,,dye,en,Disney;Harm-Abuse;Threats,mild
issaicimpellizzeri@yahoo .com,not_exact,,,,yahoo,en,Vulgarity,mild,hoo,en,Vulgarity,mild
deadbydawn,not_exact,,,,dead,en,Disney;Harm-Abuse;Threats,mild
amanda rodriguez,not_exact,,,,rod,en,Sexual,mild
jasmine...chavarria,not_exact,,,,chav,en,Bigotry-Racism,mild
andrew gonzales,not_exact,,,,ale,en,Alcohol-Drug,mild
AnasTaher,not_exact,,,,ana,en,Sexual,mild
julian cayden,not_exact,,,,ay,en,Disney,mild
Florian Ronsse,not_exact,,,,sse,en,Disney;Sexual,mild
lisset villanueva t,not_exact,,,,sse,en,Disney;Sexual,mild
Agok the speed demon,not_exact,,,,pee,en,Vulgarity,mild
lexyrussell,not_exact,,,,sse,en,Disney;Sexual,mild
jalen antwon jackson,not_exact,,,,ck,en,Disney,mild,ale,en,Alcohol-Drug,mild
MOABOFTHEDEAD,not_exact,,,,dead,en,Disney;Harm-Abuse;Threats,mild
sofi barrientos13,not_exact,,,,bar,en,Bullying,mild
Blazingjuniper,not_exact,,,,nip,en,Alcohol-Drug;Disney,mild
Adam_Dana,not_exact,,,,ana,en,Sexual,mild
deadlyneader12,not_exact,,,,dead,en,Disney;Harm-Abuse;Threats,mild
Blacktimes1,not_exact,,,,ck,en,Disney,mild
raygizz123,not_exact,,,,ay,en,Disney,mild
PLBlackPL,not_exact,,,,ck,en,Disney,mild
E1dz6jGcirlD,not_exact,,,,irl,en,Grooming;PII,mild
ChrisChoong618,not_exact,,,,hoo,en,Vulgarity,mild
kalesmith679,not_exact,,,,ale,en,Alcohol-Drug,mild
jesseharding33,not_exact,,,,sse,en,Disney;Sexual,mild
NicoleHales,not_exact,,,,ale,en,Alcohol-Drug,mild
ilikeithot,not_exact,,,,hot,en,Sexual,mild
hotsasha123,not_exact,,,,hot,en,Sexual,mild
you suck but77,not_exact,,,,ck,en,Disney,mild
ellenorazora,not_exact,,,,ellen,en,Vulgarity,mild
Kellymckenna43,not_exact,,,,kell,en,Bullying,mild,ck,en,Disney,mild
jayla lewey-jimenez,not_exact,,,,ay,en,Disney,mild
ricky judy smith,not_exact,,,,ck,en,Disney,mild
justadisneygeek,not_exact,,,,geek,en,Vulgarity,mild
colleenfaye,not_exact,,,,ay,en,Disney,mild
rkelley17,not_exact,,,,kell,en,Bullying,mild
death princess,not_exact,,,,death,en,Harm-Abuse,mild
Kayla Ueltschi,not_exact,,,,ay,en,Disney,mild
killerzone01,not_exact,,,,kil,en,Bullying,mild,killer,en,Bullying,mild,kill,en,Bullying,mild
suchAhot,not_exact,,,,hot,en,Sexual,mild
xxxcjg,not_exact,,,,xxx,en,Vulgarity,mild
